c.commentId,text,category
Ugz8niNMoNMdxoeKyAR4AaABAg,"grande albe, ti stimo :)",Positiva
Ugyf_25DEK1I272nqP94AaABAg,ma la domanda è: che cosa ci andremmo a fare su marte in pianta stabile?,Neutrale
UgwU5UMTf6-OvbM2Gsd4AaABAg,Anch'io farei una Bella bombardata,Negativo
UgzQi3ce8w3_w7C9RVF4AaABAg,Puoi fare un video dove spieghi perché se velocizzi un suono diventa più acuto?❤😊😊,Neutrale
UgwhR1gXc2P4jvF6GTx4AaABAg,Wow sei con il prof Balbi... Stai diventando grande ragazzo 💪👏💛,Positiva
UgzYTLHfYOxLtVBCPdF4AaABAg,"Ma in assenza di campo magnetico e con una gravità più bassa, un'atmosfera più consistente non si disperderebbe in ogni caso nello spazio?",Neutrale
UgytO4eCP-TwWneaNtN4AaABAg,"Yooo fra! Sei sempre più bravo! Spiegazione chiara ironico quanto basta e se poi inviti il super professore divulgatore Balbi, che faccio, non vengo? Ma scherziamo? Non vedo l'ora!😁 Grazie Albe, sei inimitabile ✨",Positiva
UgxEyoriQU3qD70LmoB4AaABAg,"Bellissima idea incontrare Amedeo Balbi!! È molto preparato, cercherò di non perdermela!!",Positiva
UgxqKxNBJhD1IfyUHS54AaABAg,"Marte è inospitale poiché troppo distante dal Sole (e altri fattori).
Forse dovremmo semplicemente cercare pianeti abitabili in sistemi solari che abbiamo principalmente un Sole come il nostro e  con pianeti la cui distanza e dimensione siano simili alla Terra (le stelle Kepler penso possano avere queste condizioni)",Neutrale
UgzXetDtbUcyW_bpnFd4AaABAg,e se riuscissimo ad immagazzinare la co2 sulla Terra in eccesso per trasportarla su Marte. Ovvio che sia un idea fantascientifica ma non farebbe bene sia per la Terra che per il pianeta rosso? Cambierebbe qualcosa per Marte?,Neutrale
Ugxnp1XrXOI362RwUmd4AaABAg,"Che effetti avrebbe una bomba atomica su marte?  Si avrebbe il fungo atomico? 🤔 

E se invece delle bombe atomiche si bombardasse marte con degli asteroidi o meteore? O meteore di ghiaccio secco? 🤣 La assenza di ossigeno è un vantaggio per la fotosintesi clorofilliana 😁 

E se ci costruiamo una sorta di sfera di Dyson su marte e con un sistema a microonde/induzione lo cuociamo per benino? * ^ *",Neutrale
Ugy8LzTemXZ-wTas16t4AaABAg,"Quelli che si spacciano per scienziati dimenticano che l’aria che respiriamo è composta circa il 71% di azoto e il 28% di ossigeno, con concentrazioni maggiori di ossigeno bruceremo i polmoni, se invece l’ossigeno scende sotto il 16% sveniremo per poi morire.",Disinformazione
UgzrkQlPgJRrJesC7u94AaABAg,Una vecchia idea degli anni '70-'80 !,Neutrale
Ugy1FIDqlQuwLCHQS5p4AaABAg,Finalmente Musk ha detto una cosa sensata! Domani nevica grandina piove ci sarà un tornado tutto nello stesso tempo perché è rarissimo,Negativo
Ugzod9J-IwPbSAcknY54AaABAg,"Bellissimo questo video, sei geniale",Positiva
UgwQ5ffvaS6nMHiFwkN4AaABAg,"Finalmente video dove spiegano direttamente ""il titolo"". Altri perdono 8-10 minuti a dire altre cose a caso",Positiva
UgzRux9ufO8IuZgO9S14AaABAg,Stasera io ci sarò puoi contare su di me so anche alcuni miti su marte,Positiva
UgyVcVd-0hnr28ID-5d4AaABAg,strabiliante n.116,Positiva
UgwILVBWuUVffby9EmJ4AaABAg,"✅ GOSTUDENT lezione GRATIS + 10% sconto qui: https://gostudent.info/albeyoutube
-
✅ Instagram: https://www.instagram.com/albe.giannone/",Neutrale
Ugy8ALkizUu0Q4o6QwN4AaABAg,"Nonostante qualche punto .... Ha fatto un video molto chiaro e dettagliato, animazioni e simulazioni
Io avevo già capito questo meccanismo ma il tuo video è bellissimo
 ed è stato, per me, una conferma",Positiva
UgwOWwj0TTVQwfgaAPN4AaABAg,Non sarà che lo schermo che attrae gli elettroni fa si che attrae più in certi punti che altri 🤔🤔🤔😀.,Neutrale
UgyakFBtk_nulxQxzPJ4AaABAg,Sei forte,Positiva
Ugw85JWP69_AHmqcfil4AaABAg,Fantastico ❤,Positiva
UgxIoqgGhBVBn3-3pa14AaABAg,è l'interazione con altre particelle a generare una decoerenza quantistica e a far comportare nel mondo macroscopico le particelle come oggetti e non come onde.,Neutrale
Ugy9HzSyFqvgy7ziIhh4AaABAg,i proiettili non possono formare una forma a campana perche provengono da una fonte non due... Si formeranno in caso due o piu campane,Neutrale
UgyRLBnd3kOTgcVg2BR4AaABAg,secondo me hai sbagliato qualcosa,Negativo
Ugyg2WZPrFTer31FvSx4AaABAg,elettrone,Neutrale
UgxZbhjAFj20BhozNB94AaABAg,"La luce in Italia non sono fotoni, ma sono FOTTITURE.",Negativo
UgzZc4O2xRVzyVnNgaJ4AaABAg,"Io non capisco cosa ci si trova di strano, di paradossale, nell'esperimento della doppia fenditura …

Se spari elettroni inevitabilmente assisterai a due fenomeni fisici sovrapposti …

1) Il moto dell'elettrone come particella, corpuscolo dotata di massa

2) la propagazione del campo elettromagnetico generato dall'elettrone che si muove e i cui effetti sono appunto l'interferenza.

Insomma si assiste contemporaneamente a due fenomeni fisici di meccanica classica ed elettromagnetismo semplicemente perché l'elettrone è una particella dotata di massa e di carica e in questo non ci trovo alcuna stranezza e nulla di paradossale.

Lo stesso esito si avrebbe sparando protoni puri o particelle alfa o ancora particelle beta

Tuttavia, a mio avviso ripetendo l'esperimento della doppia fenditura con neutroni PURI in un ambiente isolato in cui è stato ottenuto il vuoto assoluto, i neutroni puri si comporteranno esclusivamente come particelle in moto senza rilevare l'effetto d'interferenza semplicemente perché un neutrone puro è un corpuscolo dotato di massa ma privo di carica elettrica

In conclusione una qualunque particella dotata di massa e di carica elettrica inevitabilmente si comporta come onda e come particella e ribadisco su questo non c'è nulla di strano o di paradossale ...

Lo stesso esperimento condotto con il raggio laser per contare gli elettroni che attraversano le fenditure fa sparire l'effetto d'interferenza perché almeno da come la vedo io il raggio laser è esso stesso un'onda elettromagnetica che si propaga in una direzione trasversale alla propagazione del campo elettromagnetico prodotto dagli elettroni sparati, dunque è probabile che il raggio laser a seconda della sua inclinazione si somma vettorialmente con il campo elettromagnetico generato dagli elettroni sparati annullando quindi l'effetto dell'interferenza, andrebbe condotto l'esperimento facendo variare l'angolo di propagazione del raggio laser e controllare sotto quali angoli l'interferenza si ripresenta ...

Scusatemi ma nel commentare è difficile essere precisi e rigorosi nell'esporre e nel contempo concisi",Neutrale
UgzIuk04wf4uNxXgkR94AaABAg,"""Elettronissimo"" !",Positiva
UgyurlAP874R4NWY_F94AaABAg,"Ragazzi vi do io la risposta a tutto, tanto quasi nessuno ci crederà ma parlo per esperienza personale. L’elettore funziona così perché tutto quello che noi vediamo ( la realtà fisica ) e solo un riflesso della realtà spirituale. Cosa significa? Che il vecchio che chiamano Dio esiste ed esiste il mondo spirituale. Perché lo dico? Perché l’ho visto. Più di una volta. Sono drogato? No , ma non sono qui per convincervi. Comunque  basta aspettare un po’ di anni e sempre di più ne parleranno. 

Ah e con Dio non mi riferisco a nessuna religione, chiesa cattolica o tutte ste stupidate, Dio è un altra cosa. Ma questo è un altro argomento",Disinformazione
Ugwexqq3JCQvP41pzwl4AaABAg,440 Hz....40 creste. Si. Ciao.,Neutrale
UgwfywiWqztefrysGC54AaABAg,Ciao! Pensa che uno degli impieghi più divertenti ed utili del battimento di due frequenze vicine (ma solo uno dei tanti) è anche l'accordatura degli strumenti musicali (ad esempio la chitarra) 🙂,Neutrale
UgzqalWXPk1s8OffTDJ4AaABAg,Brevissimo! Chiarissima spiegazione di questo così affascinante fenomeno!!!,Positiva
UgzBjDz4KE6Vy-AztVl4AaABAg,Elettrone,Neutrale
UgwQflblHOrldZMo4Hp4AaABAg,"Elettrone carissimo prima di tutto grazie che fai passare nell'etere argomenti cosi' interessanti,ma se posso permettermi non hai dato rilievo se non nelle ultime battute   alla cosa ancora piu assurda e ossia il fatto che l'osservazione modifichi il comportamento  dell' elettrone da onda se non lo guardiamo/misuriamo mentre avviene ,a particella  se lo misuriamo ,ossia esso stesso (l'osservatore)sia un agente nell esperimento e non piu' solo uno spettatote, influenzando direttamente il risultato, ci  apre a sfondamento le porte dalla fisica direttamente sulla metafisica",Negativo
UgzCP8tdlaXM6o6BW2x4AaABAg,"Ciao è il primo video che vedo e noto subito che hai la voce giusta, il ritmo giusto e un ottimo modo di spiegare. Iscritto e ti lascio un mi piace e questo commento sperando nel mio piccolo di aiutare a crescere.",Positiva
Ugy-a2vAic0ARgCeiBx4AaABAg,"Non credo sia difficile da comprendere il perchè se spari un elettrone alla volta si creano comunque delle striscie di interferenza, magari non è interferenza, diciamo che è come quando scoprirono dei fenomeni in via panisperna, non vedevano nulla ma esisteva un qualcosa, a buon intenditor...",Neutrale
Ugw-tDbWEcjJTlysPch4AaABAg,elettrone,Neutrale
UgzNYumE3Szwl8yvymt4AaABAg,Quindi l'osservazione cambia la materia ?,Neutrale
UgzL5iL96u8UIUEBXPl4AaABAg,"Ciao alberto! Apprezzo molto i tuoi video grazie di tutto, non è possibile che gli elettroni una volta scontrati creino un campo virtuale che indirizza gli altri elettroni sparati o qualcosa del genere?, bisognerebbe spararme uno alla volta, cambiare lastra ogni esperimento e poi sommarli per vedere la forma finale",Positiva
Ugy0tEuJmIU4Ru1Hmll4AaABAg,Elettrone,Neutrale
UgyxCt7pBMwjIxT2w3F4AaABAg,Elettrone,Neutrale
UgwdSVB6uzvohdYBGpp4AaABAg,Ti sei mai chiesto se ll materiale che compone la  doppia fenditura è  permeabile alla luce ne influenzerebbe la traiettoria,Neutrale
UgxaOeeEv8tZQHod7ft4AaABAg,Elettrone,Neutrale
UgwIU4KpOfHLAADo_8R4AaABAg,bellissimo,Positiva
UgzBLPR6U4Kfw4_Pogl4AaABAg,"Grazie 😊. 
Che cosa ne pensi dell'esperimento dei vasetti di riso ?",Positiva
UgxlIjzPwKNnocRtQxt4AaABAg,"Ciao, una domanda che mi è venuta in mente è: ma nessuno ha mai visto o trattato l'onda in generale come un'illusione ottica?",Neutrale
UgzvMYne4DN8XtdM0ux4AaABAg,"""ELLETRONE""😅",Neutrale
Ugzqr52dn-eUd2RVCaV4AaABAg,Ho una domanda: sto studiando il big bang e vorrei capire che cosa sia la curvatura di cui parla la teoria,Neutrale
UgzyL4VehvsVgL0UziR4AaABAg,Elettrone,Neutrale
UgxLAmSG0zHonOmKSAZ4AaABAg,sarebbe molto interessante a per mio un apprendimento sul blazar,Positiva
UgyF9GrXgYTE4W6Evqt4AaABAg,Elettrone,Neutrale
Ugxr3p0C791W_UzHKSd4AaABAg,Elettrone🎉,Positiva
UgxlX76bXAAhglUrkux4AaABAg,elettrone,Neutrale
UgwMqxoGrUlOjsdRyVZ4AaABAg,"E se lo scorrere del tempo fosse la fonte di interferenza? Non sufficiente per influenzare i chicchi di riso ma con effetti sensibili sulle particelle elementari. Il mistero dell'effetto ""osservatore"" è davvero incredibile tuttavia osservare significa fissare un fenomeno in un preciso momento spazio temporale escludendo quindi qualsiasi possibile interazione dovuta allo scorrimento del tempo. Capisco che sembra un ragionamento farneticante ma per spiegare qualcosa di così assurdo non trovo alcuna alternativa se non ragionare per assurdo.",Neutrale
UgykfxiAceoX-TobHkp4AaABAg,elettrooooneee (ondaaa) super intressante grazie per la tua spiegazione in cui si vede la dedicazione nel riportare fedelmente i dati ed esporli con un linguaggio accessibile tutti! complimentiii,Positiva
Ugzp8-j2srhis8LjFUR4AaABAg,"un'idea che mi ispira il video è sviluppare ricerche partendo dagli occhiali stenopeici. studiando materiali opachi trasparenti semi trasparenti. tecniche di foratura, ecc. cosa ne pensi?",Neutrale
UgwW0LHxGqCqoKe-lrR4AaABAg,Elettrone!,Positiva
Ugy4UZKPRBSOSRpjBpB4AaABAg,Elettrone,Neutrale
Ugy5wv0M9n0pK8JOmKJ4AaABAg,"Top. Bellissimo video, conoscevo già l'esperimento,  ma spiegato in questo modo agevola sicuramente la comprensione",Positiva
Ugzj4hlPyYE1bHR6fSl4AaABAg,"In pratica quando due persone parlano insieme, uno sopra l'altro e si perdono pezzi del discorso , significa che in quel "" punto"" c'è interferenza, corretta la supposizione? La voce essendo suono dovrebbe seguire questa regola no?",Neutrale
UgxQET4jQaDjtX_Ge3V4AaABAg,"Meraviglioso canale, iscritto subito!! grazie per averlo creato, continua così, ora guardo tutti i tuoi video appena riesco.",Positiva
Ugw7tiOiQAToJRaO7B14AaABAg,Elettrone,Neutrale
UgwkgPhY68Jj164iRmx4AaABAg,elettrone,Neutrale
UgzxciSyQL4HtyHwNvx4AaABAg,Elettrone,Neutrale
UgzkBDrhca2PUFtiJyx4AaABAg,ma cosa succederebbe se tutte le persone del mondo si raggruppassero nello stesso punto e saltassero contemporaneamente?,Neutrale
Ugy5U8p1vuSGsLaY10p4AaABAg,Che pro che sei,Positiva
UgxNm45YTotRa4uXQ_B4AaABAg,Elettrone,Neutrale
UgyQjvuByoozzWeegfx4AaABAg,Ok elettrone,Neutrale
UgzrKK6SG_3lNJpkol54AaABAg,"avevo tutti i ""mattoncini"" sull'argomento, ma solo ora dopo anni ho capito a fondo l'esperimento della doppia fenditura: la dimostrazione della natura ""duale"" onda/particella del mondo subatomico.. GRAZIE DAVVERO! hai semplificato un argomento così difficile in modo meraviglioso.. tra l'altro è il primo video che vedo del tuo canale, e l'unico. mi sono iscritto a adesso mi vado a vedere tutti i video precedenti! :)",Positiva
UgyKzOZdYx8C_PHDegZ4AaABAg,Elettrone.,Neutrale
UgzgcVzNuZoZDpnRfQd4AaABAg,Elettrone,Neutrale
UgyIVZTOO5PLgUPMNl94AaABAg,"ciao Albe, guardando questo video mi è tornata in mente una cosa che avevo sentito dire diverso tempo fa. é vero che se si incontrassero due suoni con uguale frequenza, essi si annullerebbero? Cmq il video molto chiaro, ho compreso tutto, sempre in gamba",Positiva
UgyqtWfb1Nl7GGPX8VR4AaABAg,"Il video è molto bello ma per cortesia non mettere più quella musica di sottofondo che sembra che c'è un mona che sbatte la porta 🚪 in continuazione. Per il resto mi iscrivo al canale perché molto interessante, grazie per il contenuto 👍💪",Negativo
Ugwt2dN9A8DepHRETR54AaABAg,"Ciao ,cosa pensi degli argomenti trattati da viktor grebennikov sull antigravità ? Ho notato che ci sono pochi video italiani sulla questione ,ti andrebbe di cimentarti per noi?",Neutrale
Ugw5Wo7yY6dIOlAywMh4AaABAg,"Ciao io sono stato a città della scienza di Napoli, anche perchè,
Abito là
Ed e stato bellissimo
Veramente",Positiva
UgwCFEVqKSleybUGU-V4AaABAg,Cavolo ma tu non facevi Amazon Fba? Cavolo che cambiamento. Sta volta hai imbroccato la strada giusta,Positiva
UgycNRLkc817PvUG9PB4AaABAg,"8:25 : i battimenti però non azzerano il suono, CONTRADDICENDO quel ch hai appena prima detto.",Negativo
Ugzl8lJlcVT6qOCebBx4AaABAg,"Hai fatto un video, ci hai sbattuto la musichetta scoppiettante, ma non ce la facevi a lanciare davvero i chicchi di riso!",Negativo
UgxCp5nJkphJfhWo5uF4AaABAg,"""ha voltando per sempre"" dice la descrizione.",Neutrale
Ugxa5lJTMmNwkvDeZw94AaABAg,Bellissimo video! Sarebbe bello vederne uno sul satellite James Webb,Positiva
UgytS2JDD9dvjVDquJJ4AaABAg,Elettrone,Neutrale
Ugzcmv5Qv3xYKUGjm1J4AaABAg,Elettrone,Neutrale
UgwZClinpMqiXOCTUGp4AaABAg,Elettrone!  Interessante spiegazione grazie,Positiva
UgxXLLPI05-3qI9ljkt4AaABAg,LFO,Neutrale
